feature_000,feature_001,feature_002,feature_003,feature_004,feature_005,feature_006,feature_007,feature_008,feature_009,feature_010,feature_011,feature_012,feature_013,feature_014,feature_015,feature_016,feature_017,feature_018,feature_019,feature_020,feature_021,feature_022,feature_023,feature_024,feature_025,feature_026,feature_027,feature_028,feature_029,feature_030,feature_031,feature_032,feature_033,feature_034,feature_035,feature_036,feature_037,feature_038,feature_039,feature_040,feature_041,feature_042,feature_043,feature_044,feature_045,feature_046,feature_047,feature_048,feature_049,feature_050,feature_051,feature_052,feature_053,feature_054,feature_055,feature_056,feature_057,feature_058,feature_059,feature_060,feature_061,feature_062,feature_063,feature_064,feature_065,feature_066,feature_067,feature_068,feature_069,feature_070,feature_071,feature_072,feature_073,feature_074,feature_075,feature_076,feature_077,feature_078,feature_079,feature_080,feature_081,feature_082,feature_083,feature_084,feature_085,feature_086,feature_087,feature_088,feature_089,feature_090,feature_091,feature_092,feature_093,feature_094,feature_095,feature_096,feature_097,feature_098,feature_099,feature_100,feature_101,feature_102,feature_103,feature_104,feature_105,feature_106,feature_107,feature_108,feature_109,feature_110,feature_111,feature_112,feature_113,feature_114,feature_115,feature_116,feature_117,feature_118,feature_119,feature_120,feature_121,feature_122,feature_123,feature_124,feature_125,feature_126,feature_127,feature_128,feature_129,feature_130,feature_131,feature_132,feature_133,feature_134,feature_135,feature_136,feature_137,feature_138,feature_139,feature_140,feature_141,feature_142,feature_143,feature_144,feature_145,feature_146,feature_147,feature_148,feature_149,feature_150,feature_151,feature_152,feature_153,label,display_label,path
0.3586577,0.93301016,0.02221326,0.0007714785,5.3205415e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6602707e-05,0.0,0.0,2.6602707e-05,2.6602707e-05,5.3205415e-05,0.00095769746,0.019020936,0.0,8.591148e-05,0.0030928133,0.030928133,0.11031034,0.26228774,0.29742554,0.29493412,0.3425291,0.35146385,0.32173848,0.2964805,0.26615375,0.2432154,0.2163251,0.17345528,0.16151358,0.13857521,0.122681595,0.10000096,0.086770594,0.06408996,0.051203243,0.041151598,0.03419277,0.026374824,0.025257975,0.025257975,0.035739176,0.03599691,0.07663304,0.0748289,0.0017840676,0.025114182,0.070402056,0.027721666,0.014409777,0.00782245,0.008440012,0.009400664,0.009812372,0.01056717,0.012488473,0.013517743,0.014958721,0.021271575,0.026349306,0.035818588,0.03945534,0.041445263,0.0564726,0.0701962,0.09599656,0.11925806,0.15205745,0.20605981,0.25800362,0.33053282,0.40230724,0.47065076,0.4631028,0.3269647,0.09496729,0.0056266747,0.05040258,0.030711895,0.018993145,0.012675382,0.010582749,0.009925064,0.009745695,0.01040338,0.012117347,0.016641423,0.024135044,0.03631218,0.05076132,0.037228953,0.020049427,0.016202966,0.011599171,0.010762118,0.010343591,0.009964923,0.0108019775,0.013193559,0.01953125,0.027562978,0.04970504,0.46964684,160.08055,257.339,173.03477,247.89449,334.97046,257.339,307.17496,247.89449,0.15067522,0.126877,0.16608891,0.13047542,0.114190064,0.126877,0.12880413,0.13047542,0.017299565,0.015850719,0.017686082,0.016010843,0.014890352,0.015850719,0.015816573,0.016010843,0.9698773,0.9514766,0.96737057,0.95325965,0.9369452,0.9514766,0.9419622,0.95325965,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-173.jpeg
0.8083244,0.5884608,0.013658062,0.0015333374,0.0002271611,2.8395138e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8395138e-05,0.00017037083,0.00065308815,0.011670401,0.0,0.0,0.0,0.0042934865,0.040698674,0.09472504,0.097140126,0.10599545,0.12540558,0.19732147,0.27156302,0.3255894,0.32290596,0.2760354,0.24365535,0.20698182,0.2114542,0.20733961,0.20072049,0.1699505,0.15295546,0.11655027,0.21565825,0.073078714,0.05062736,0.041324805,0.061897762,0.040072538,0.04454492,0.07522546,0.08953708,0.42487624,0.22001792,0.3562551,0.04301243,0.03469046,0.033942416,0.035344996,0.03684108,0.033755407,0.037028093,0.03786964,0.041048817,0.04516305,0.054607086,0.085370325,0.10697004,0.14624226,0.18785211,0.18775861,0.20243894,0.21328555,0.21627772,0.23058403,0.25022012,0.26162776,0.24470332,0.2654615,0.27584058,0.27041727,0.22600226,0.1842054,0.12024779,0.0066388748,0.033502072,0.02347736,0.013990752,0.011379942,0.011599171,0.010961416,0.011160715,0.013572225,0.016362404,0.021863041,0.029316805,0.040955834,0.04932637,0.046037946,0.028360173,0.024334343,0.01556521,0.015804369,0.011838329,0.011220504,0.0147082275,0.015365912,0.019591039,0.021404656,0.1006258,0.38767537,68.24464,137.7262,101.30007,110.97788,146.56885,137.7262,198.50812,110.97788,0.28369993,0.24055095,0.25608706,0.24677937,0.23296833,0.24055095,0.20890921,0.24677937,0.10213869,0.09830727,0.1008195,0.09898227,0.09779956,0.09830727,0.09702567,0.09898227,0.99111605,0.9820095,0.98678875,0.9855038,0.9808903,0.9820095,0.9740243,0.9855038,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-174.jpeg
0.0046693743,0.62109494,0.42164108,0.66063124,0.0021131474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013146918,0.11976302,0.18162557,0.15443125,0.17928433,0.17757344,0.15506159,0.12858766,0.11760188,0.08887677,0.08347392,0.0723981,0.05808056,0.051597152,0.042592414,0.043943122,0.050966818,0.07032701,0.11715165,0.14830804,0.27014214,0.29211372,0.3618104,0.3599194,0.32822272,0.2827488,0.26933172,0.23232225,0.06681516,0.0,0.0,0.0024275607,0.85571516,0.43257266,0.07184646,0.018206706,0.0068625277,0.0068625277,0.0068158437,0.008449779,0.00676916,0.0076094694,0.011670966,0.015825829,0.016292667,0.016152617,0.018580176,0.017926604,0.02152126,0.023435298,0.02745011,0.034172587,0.043275937,0.054340012,0.0795493,0.10695273,0.12422575,0.11488898,0.11633618,0.07446076,0.0012137804,0.04944595,0.03627232,0.012894611,0.008031729,0.006676499,0.006656569,0.006995376,0.008649553,0.012914541,0.017319037,0.025231186,0.037129305,0.043427136,0.031608738,0.018494898,0.0147082275,0.009705835,0.0086096935,0.00653699,0.006636639,0.006895727,0.008928572,0.016800862,0.03631218,0.06644611,0.4966717,134.52995,156.24187,53.853558,178.03441,366.96423,156.24187,127.9887,178.03441,0.3478898,0.33641845,0.36642253,0.33236045,0.31469503,0.33641845,0.33205616,0.33236045,0.08013318,0.078999534,0.08158953,0.07879802,0.07762788,0.078999534,0.07866847,0.07879802,0.98863655,0.98681676,0.99544805,0.98497796,0.96905786,0.98681676,0.9891936,0.98497796,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-175.jpeg
0.008466889,0.23429199,0.9716314,0.031111473,0.00022346628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9659175e-05,7.4488766e-05,0.0,0.0,7.343757e-05,0.0,7.343757e-05,0.00014687514,0.00088125083,0.0033046908,0.008078133,0.022545334,0.051185988,0.09157665,0.13395013,0.1639861,0.16545485,0.15950641,0.15980016,0.14672826,0.12726732,0.12396262,0.11750011,0.11412199,0.122714184,0.1217595,0.1241095,0.122640744,0.13549232,0.59682715,0.5564365,0.15517358,0.124403246,0.03510316,0.0,0.00011059241,0.8991716,0.16207318,0.023777368,0.017363008,0.014985272,0.015648825,0.01470879,0.016644157,0.016422972,0.019021895,0.023722071,0.031242356,0.0393709,0.046559405,0.05125958,0.058945753,0.07055796,0.07807824,0.08814215,0.088363335,0.088805705,0.10616871,0.12203872,0.12861897,0.13973351,0.15488467,0.14830442,0.09112815,0.018524228,0.00016588862,0.039760046,0.026526626,0.011918048,0.0072943238,0.0063775512,0.006995376,0.00791215,0.009805485,0.013831314,0.01961097,0.02596859,0.038803414,0.046217315,0.0388632,0.020886479,0.018614477,0.010283801,0.0126953125,0.008011798,0.00910794,0.012436224,0.01821588,0.030970981,0.027562978,0.083904654,0.44742507,100.26758,125.01056,94.11033,170.0949,237.56573,125.01056,195.16281,170.0949,0.3919522,0.36274776,0.38534638,0.3536187,0.3462712,0.36274776,0.34457994,0.3536187,0.17410834,0.15960145,0.1689107,0.1589391,0.15975353,0.15960145,0.15776205,0.1589391,0.9891427,0.98646873,0.98981977,0.9815888,0.9742601,0.98646873,0.9788976,0.9815888,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-176.jpeg
0.26038554,0.6425183,0.72041416,0.019154195,0.00072156213,3.2798278e-05,3.2798278e-05,3.2798278e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.2798278e-05,0.002361476,0.0,0.0020174796,0.06565215,0.24470346,0.36070853,0.29421577,0.28051373,0.27589032,0.24411502,0.21284409,0.18392688,0.15231971,0.11810662,0.09280406,0.06733338,0.05253853,0.044972982,0.0407699,0.036566816,0.030682502,0.028244713,0.020006672,0.016392022,0.012104877,0.010507706,0.027235974,0.06002002,0.22873175,0.15349656,0.4440977,0.22738676,0.18897058,0.0,0.3810314,0.24605478,0.36512268,0.07629112,0.030261911,0.012090623,0.009262407,0.00798971,0.008555354,0.010181578,0.008838175,0.010252283,0.01336332,0.018100582,0.024464067,0.02686805,0.031110376,0.034645647,0.041079838,0.042211123,0.056140088,0.060523823,0.077493116,0.10153295,0.13462308,0.19542973,0.2892558,0.429606,0.44579753,0.31216434,0.047372617,0.038185585,0.022779815,0.014787947,0.008988361,0.00785236,0.006397481,0.00655692,0.008808993,0.010981346,0.01564493,0.023218272,0.043307558,0.06277902,0.060586736,0.03128986,0.030512596,0.0158243,0.021444514,0.0126953125,0.013253348,0.016342474,0.018355388,0.024972098,0.021683674,0.09084024,0.37191087,130.147,215.9004,109.253105,184.77742,348.95538,215.9004,230.15675,184.77742,0.33619443,0.2994882,0.35542694,0.30725908,0.276482,0.2994882,0.3054825,0.30725908,0.089088134,0.08220441,0.087997854,0.083077684,0.08198829,0.08220441,0.08009457,0.083077684,0.9916702,0.9861556,0.9930163,0.9881515,0.9775933,0.9861556,0.9852598,0.9881515,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-177.jpeg
0.15779914,0.9858545,0.049080603,0.0014629092,2.438182e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.438182e-05,9.752728e-05,0.0011459455,0.027892802,0.0,0.0,0.0,0.00017633647,0.013666077,0.045142137,0.07159261,0.11982063,0.13798329,0.17898151,0.23990577,0.2545417,0.24114013,0.24184547,0.21724653,0.17818801,0.17060554,0.15526426,0.14494857,0.14583026,0.14468408,0.120085135,0.10668357,0.08640487,0.06903573,0.07406132,0.07291513,0.12422904,0.13278136,0.19352928,0.15023868,0.5924024,0.0038021281,0.5731902,0.23580953,0.13462637,0.03344321,0.022812769,0.024209468,0.02126088,0.021959228,0.023743901,0.024287064,0.024442252,0.032512076,0.042987324,0.051910687,0.061609995,0.067196794,0.0741803,0.08038785,0.09342372,0.10281265,0.11150322,0.12321999,0.1384285,0.16372429,0.19732268,0.23317133,0.31805965,0.40062013,0.31961155,0.12989311,0.007216284,0.030353157,0.019690689,0.01177854,0.007892219,0.0068160077,0.007553412,0.009048151,0.0125159435,0.016462054,0.023736447,0.0379265,0.06415418,0.07286352,0.059630103,0.028818559,0.027861927,0.014488999,0.019292092,0.01042331,0.0105628185,0.011878189,0.015027105,0.021404656,0.021623883,0.10415338,0.33404416,116.814224,190.47487,117.653244,178.96133,276.23123,190.47487,229.47241,178.96133,0.2986114,0.26744378,0.31282356,0.27205685,0.25171763,0.26744378,0.26829717,0.27205685,0.08639368,0.07938129,0.08503684,0.08005006,0.07962441,0.07938129,0.07758496,0.08005006,0.989132,0.98224604,0.9890741,0.98331916,0.9742111,0.98224604,0.9786516,0.98331916,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-178.jpeg
0.16709697,0.9768246,0.13224286,0.0063418355,0.0,0.00015594676,0.0,2.5991128e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5991128e-05,0.0,0.0,0.0,0.0,0.0014035209,0.001013654,0.018999515,0.0,0.0,0.034326203,0.13739783,0.17349151,0.13237448,0.12121149,0.15051435,0.22056213,0.2599117,0.29237738,0.30828464,0.29637745,0.25842327,0.23991132,0.27135375,0.2524697,0.216376,0.18009628,0.14837478,0.10688565,0.09097839,0.0757223,0.059628986,0.044931043,0.04186122,0.02939588,0.0332099,0.035907626,0.047628768,0.08967604,0.31795925,0.14146361,0.09481071,0.087202445,0.031352747,0.01789197,0.016554251,0.01563457,0.015383748,0.018895257,0.025667451,0.020149367,0.02349366,0.029847817,0.04230531,0.05317426,0.063374355,0.07382527,0.07800564,0.08862377,0.106515735,0.15082763,0.18594271,0.21712823,0.24672523,0.28158948,0.31837672,0.35449508,0.40181684,0.34814093,0.27774355,0.2837633,0.084359795,0.03501674,0.022301499,0.01570472,0.012137277,0.011519452,0.01175861,0.011898119,0.014429209,0.019192442,0.025271045,0.03370137,0.046536192,0.060208067,0.049007494,0.028977998,0.025370695,0.016621493,0.01674107,0.013612085,0.012476084,0.013352998,0.016382335,0.019909916,0.020707112,0.05709901,0.39006695,49.136673,105.72028,72.816025,80.4979,119.12184,105.72028,146.98341,80.4979,0.27575365,0.21558875,0.23789571,0.22881031,0.21098053,0.21558875,0.18609723,0.22881031,0.03351996,0.031238386,0.03331592,0.03164607,0.030364009,0.031238386,0.03057565,0.03164607,0.9936462,0.9862671,0.9905886,0.989544,0.9845214,0.9862671,0.98091805,0.989544,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-179.jpeg
0.7218125,0.6502265,0.05162606,0.014920368,0.0017460005,0.0011110912,7.936366e-05,0.00015872731,7.936366e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000119045486,0.0017460005,0.020912323,0.095117345,0.055395834,0.050753057,0.030039145,0.019602824,0.014285458,0.01670605,0.014087049,0.045911875,0.18463954,0.00024256547,0.0068726884,0.05061533,0.1788516,0.26585177,0.35204336,0.3543073,0.3616651,0.34363443,0.31525424,0.26237497,0.2248582,0.23003292,0.19235441,0.18313693,0.13640265,0.121606156,0.080693446,0.0557092,0.053445257,0.029835552,0.040751,0.02870358,0.034767717,0.018839251,0.023933126,0.029107856,0.021911748,0.012209129,0.008166371,0.0042853234,0.034525152,0.08602642,0.17973933,0.18020517,0.19697566,0.18323317,0.1007006,0.044410754,0.013820129,0.0052796,0.0064442176,0.007065347,0.0065218587,0.008695812,0.012888435,0.019487936,0.023991123,0.029969495,0.035559658,0.0448766,0.057376828,0.079194,0.08393011,0.09798317,0.12678804,0.15396245,0.20505035,0.29356128,0.41755426,0.46305197,0.4160014,0.28385615,0.03152232,0.050681602,0.027822066,0.019710619,0.014807876,0.012794962,0.011100925,0.010343591,0.012496014,0.013811384,0.018534757,0.02465322,0.038125798,0.043247767,0.0363919,0.022560587,0.018813776,0.01426977,0.013333067,0.012017698,0.012097417,0.012336575,0.015485491,0.018953284,0.024075255,0.045459982,0.45607463,136.81265,200.48682,117.02819,196.29033,310.13644,200.48682,228.07788,196.29033,0.1862831,0.15015152,0.1920009,0.1548611,0.1341441,0.15015152,0.142953,0.1548611,0.019018067,0.016903482,0.018725676,0.017248504,0.016196143,0.016903482,0.01618003,0.017248504,0.9884503,0.9830345,0.99011993,0.98338956,0.97376204,0.9830345,0.9806987,0.98338956,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-180.jpeg
0.12127287,0.21199736,0.9650218,0.09516028,0.00013949031,2.789806e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.789806e-05,0.0010322282,0.0051332433,0.0,0.0,0.00094696885,0.005337461,0.027117744,0.06310256,0.11225885,0.1516011,0.19516167,0.23476218,0.26592606,0.29571253,0.2924412,0.29554036,0.2677339,0.24870846,0.20996882,0.16434214,0.13378087,0.108040534,0.08651852,0.057076395,0.054063313,0.07153919,0.046659738,0.42355332,0.06473824,0.3003613,0.063016474,0.04063357,0.026170775,0.012741035,0.0,0.54708844,0.12314789,0.015111429,0.0053334455,0.0043761604,0.0043761604,0.005401823,0.005675333,0.008136923,0.009777984,0.012786594,0.015521694,0.019008948,0.028445043,0.032205805,0.03371011,0.045949686,0.04765912,0.06386459,0.07945466,0.10454921,0.1297805,0.18079013,0.25176597,0.35604167,0.4000768,0.36711884,0.2945703,0.17415752,0.06270217,0.0023248352,0.054428414,0.032645088,0.01704002,0.009885204,0.0075334823,0.006676499,0.0056600766,0.0069355867,0.0087292725,0.010762118,0.014867666,0.022999043,0.028121013,0.026725926,0.01552535,0.015864158,0.009367028,0.010602678,0.00785236,0.009267379,0.01169882,0.018176021,0.031768177,0.03254544,0.10367507,0.48064813,199.75444,275.9193,173.62358,278.62976,400.48746,275.9193,280.67065,278.62976,0.25245342,0.2255674,0.248893,0.2256772,0.2180624,0.2255674,0.22209823,0.2256772,0.10683838,0.09801811,0.10430844,0.098294035,0.0978015,0.09801811,0.09625485,0.098294035,0.9796659,0.97183263,0.9823248,0.9715558,0.9591158,0.97183263,0.9713502,0.9715558,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-181.jpeg
0.76440066,0.18375368,0.003935911,0.0009673002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00016677589,0.00013342072,6.671036e-05,0.00016677589,0.00020013108,6.671036e-05,0.00020013108,0.00013342072,0.0015343382,0.008739057,0.09926502,0.60989946,0.00022468524,0.0050928653,0.031231247,0.07204907,0.17765112,0.3197271,0.4030104,0.4170158,0.39934054,0.34736335,0.28714773,0.24086256,0.17877455,0.13758226,0.10814849,0.08740255,0.06193823,0.044487678,0.03422705,0.027037123,0.019397825,0.021120412,0.014679435,0.01610244,0.011234261,0.011159367,0.042690195,0.040892713,0.022243839,0.03819649,0.0052426555,0.13466135,0.12631308,0.17638083,0.043375112,0.038461525,0.03227718,0.031175861,0.025669256,0.029057937,0.027702464,0.031006427,0.036258884,0.045831904,0.062012855,0.06879022,0.08497117,0.1090308,0.15249063,0.19230762,0.24390028,0.2971873,0.3479328,0.3838528,0.368519,0.33183655,0.27024728,0.2339884,0.18993555,0.1344459,0.08488645,0.040155865,0.010420193,0.00033886806,0.04940609,0.030831473,0.018455038,0.0126953125,0.009845344,0.009367028,0.009785555,0.01165896,0.013372927,0.016063457,0.02072704,0.025589924,0.03268495,0.030193718,0.018096302,0.01811623,0.012037627,0.0123963645,0.01046317,0.011240434,0.011957908,0.015963808,0.022660237,0.027602838,0.06678492,0.48200336,216.92424,343.64816,248.78123,312.62335,382.80234,343.64816,415.43274,312.62335,0.14974748,0.12658529,0.15019552,0.13065325,0.1172325,0.12658529,0.12341941,0.13065325,0.028101582,0.025810122,0.028637085,0.026407767,0.024569051,0.025810122,0.025678787,0.026407767,0.9611181,0.9381849,0.9556986,0.9437661,0.9307346,0.9381849,0.9257784,0.9437661,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-182.jpeg
0.23161614,0.61858505,0.72321624,0.04340312,0.0026085346,0.0002898372,3.622965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.622965e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0011593488,0.19690815,0.0001873828,0.003747656,0.022860702,0.08647716,0.19731408,0.26505297,0.28688306,0.27095553,0.28201112,0.28060573,0.26645833,0.2503434,0.22692057,0.19965637,0.17201741,0.15833847,0.14250462,0.11795747,0.098001204,0.076733254,0.06014988,0.047595233,0.03007494,0.025858827,0.027076814,0.041786365,0.06361646,0.13744529,0.22579627,0.2996251,0.23554018,0.10146779,0.0,0.043389697,0.2857281,0.4103363,0.08575501,0.017048566,0.0125120375,0.0104632825,0.010243773,0.009365736,0.010902301,0.012877886,0.016755886,0.022463132,0.028975245,0.031536188,0.039292186,0.041048262,0.04543845,0.04953596,0.056926113,0.07412101,0.090584226,0.1117303,0.1505103,0.20626569,0.26619178,0.34038594,0.40682414,0.41940933,0.32392275,0.040828753,0.05353157,0.036033165,0.017219387,0.0104432395,0.008211097,0.0066167093,0.006118463,0.007672991,0.0086096935,0.01036352,0.015326052,0.027124522,0.03930166,0.032864317,0.018813776,0.015326052,0.009327169,0.008011798,0.007035236,0.008051658,0.009008291,0.013412787,0.02206234,0.0316486,0.065290175,0.51257575,349.29156,431.56345,238.07141,391.02332,680.01953,431.56345,369.38522,391.02332,0.21564017,0.19826868,0.24607635,0.20360886,0.17279622,0.19826868,0.21110496,0.20360886,0.044196952,0.041824117,0.05141549,0.041975155,0.03687673,0.041824117,0.044133775,0.041975155,0.97227967,0.9657155,0.9812238,0.96893615,0.94563085,0.9657155,0.97083676,0.96893615,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-184.jpeg
0.7217177,0.26423714,0.0011587654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8625512e-05,0.001738148,0.0023175308,0.0006566337,0.00046350615,0.00050213165,0.0006952592,0.0040943045,0.031827424,0.070800565,0.2572459,0.58058006,0.0,0.0056108893,0.056195214,0.12473438,0.23677953,0.31239703,0.3578884,0.34243688,0.27553782,0.22219121,0.1881806,0.14191234,0.11515271,0.0832138,0.06111553,0.048081003,0.03142098,0.03090305,0.021839308,0.018472774,0.016573703,0.014760954,0.029176624,0.09823372,0.060770247,0.1284462,0.33863875,0.21718457,0.27493358,0.17920317,0.033665337,0.26561087,0.0,0.8229077,0.29556313,0.046381056,0.020992227,0.01746256,0.016471777,0.014861753,0.014304438,0.015542917,0.0196299,0.020992227,0.024583817,0.030590443,0.03542051,0.04539027,0.057031978,0.062233593,0.07090295,0.08304004,0.099016435,0.11839864,0.1345608,0.14471632,0.16546085,0.18583384,0.18719617,0.16886668,0.12483873,0.05362616,0.009907836,0.00037154384,0.036033165,0.021723533,0.013472577,0.010662468,0.008769132,0.009865275,0.009765625,0.01297433,0.016721142,0.021743463,0.028380102,0.04179289,0.048728477,0.041952327,0.022660237,0.021763394,0.012535874,0.015007175,0.010642538,0.01177854,0.012376435,0.017916933,0.027981505,0.022620376,0.09640067,0.40573183,149.46486,233.60928,134.75296,206.90404,333.31146,233.60928,272.45132,206.90404,0.35343483,0.31596863,0.3561183,0.32522303,0.30358022,0.31596863,0.3158692,0.32522303,0.111506835,0.10101746,0.10971806,0.102086894,0.09915549,0.10101746,0.10012707,0.102086894,0.98763674,0.9806801,0.9888702,0.9828887,0.97239345,0.9806801,0.97750306,0.9828887,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-185.jpeg
0.61540234,0.06628097,0.0021106002,8.1176935e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000121765406,0.001217654,0.002760016,0.018427163,0.07646868,0.19437817,0.45276436,0.60655403,0.0,0.015864883,0.16857654,0.17285909,0.17529234,0.1818135,0.19904101,0.22463894,0.24225578,0.24342375,0.2095527,0.19144922,0.15757819,0.1314936,0.10647964,0.09188005,0.0716353,0.06044228,0.04642668,0.055478424,0.06394618,0.09421599,0.2483876,0.27602947,0.26444715,0.32936662,0.22113505,0.30318472,0.05177986,0.1837601,0.023262005,0.07796178,0.0,0.89263415,0.28830966,0.03587314,0.028256997,0.025497526,0.02505601,0.027705103,0.028422566,0.029250408,0.033665564,0.041943982,0.04415156,0.05187808,0.056845132,0.058445625,0.060653202,0.073622726,0.06986984,0.08168038,0.085709214,0.09073145,0.08924134,0.104528815,0.122134246,0.11722239,0.09978252,0.07538879,0.025883852,0.004194398,0.0006070839,0.0,0.043905452,0.026646206,0.015884088,0.01032366,0.008808993,0.009247449,0.010084502,0.01169882,0.014548788,0.017916933,0.021603955,0.03276467,0.042869102,0.03760762,0.020487882,0.01684072,0.011479592,0.009825415,0.008808993,0.0086694835,0.009028221,0.012376435,0.022640307,0.03364158,0.07816486,0.4641263,86.49275,141.84113,91.67883,130.30183,204.6254,141.84113,174.93088,130.30183,0.35035178,0.31939024,0.35482925,0.32246938,0.30338368,0.31939024,0.31366727,0.32246938,0.10735052,0.10215825,0.10843077,0.102270104,0.0994216,0.10215825,0.10243614,0.102270104,0.99129826,0.9857199,0.9907671,0.9868816,0.9794204,0.9857199,0.98237234,0.9868816,eczema,eczema,/Users/vaishnavverma/Downloads/Hybrid-Dermatologist/data/raw/Multi-Class Skin Condition Image Dataset (MSC-6)/train/class3_Eczema/eczema-hand-186.jpeg
